update_time,Nhiệt độ,Thời tiết,Độ ẩm,Hướng gió,location_id,location,scrape_timestamp
10h  02/02/2026,28°C,"Nhiều mây, không mưa",60.0,Gió đông bắc - tốc độ: 4 m/s,29,Thời tiết Bạc Liêu (Cà Mau),
10h  02/02/2026,28°C,"Nhiều mây, không mưa",45.0,Gió bắc đông bắc - tốc độ: 1 m/s,31,Thời tiết Vũng Tàu (Tp Hồ Chí Minh),
10h  02/02/2026,29°C,"Nhiều mây, không mưa",44.0,Gió tây bắc - tốc độ: 2 m/s,35,Thời tiết Tây Ninh (Tây Ninh),
10h  02/02/2026,22°C,"Nhiều mây, không mưa",69.0,Gió đông bắc - tốc độ: 6 m/s,39,Thời tiết Bắc Gia Nghĩa (Lâm Đồng),
10h  02/02/2026,27°C,"Nhiều mây, không mưa",69.0,Gió đông đông bắc - tốc độ: 3 m/s,41,Thời tiết Rạch Giá (An Giang),
10h  02/02/2026,25°C,"Nhiều mây, không mưa",74.0,Gió đông đông nam - tốc độ: 1 m/s,42,Thời tiết Tân Thành (Cà Mau),
10h  02/02/2026,26°C,"Mây thay đổi, trời nắng",74.0,Gió bắc - tốc độ: 2 m/s,57,Thời tiết Long Châu (Vĩnh Long),
10h  02/02/2026,26°C,"Mây thay đổi, trời nắng",77.0,Gió đông - tốc độ: 1 m/s,58,Thời tiết Long Xuyên (An Giang),
13h  02/02/2026,18°C,"Nhiều mây, không mưa",83.0,Lặng gió,2,Thời tiết Hòa Bình (Phú Thọ),
13h  02/02/2026,18°C,Có mưa,95.0,Gió bắc đông bắc - tốc độ: 2 m/s,3,Thời tiết Trường Vinh (Nghệ An),
13h  02/02/2026,20°C,Có mưa rào,92.0,Gió bắc đông bắc - tốc độ: 2 m/s,4,Thời tiết Thành Sen (Hà Tĩnh),
13h  02/02/2026,20°C,Có mưa,98.0,Gió đông bắc - tốc độ: 4 m/s,5,Thời tiết Đồng Hới (Quảng Trị),
13h  02/02/2026,22°C,Có mưa,94.0,Gió bắc đông bắc - tốc độ: 2 m/s,6,Thời tiết Quảng Trị (Quảng Trị),
13h  02/02/2026,21°C,Có mưa rào,96.0,Gió đông nam - tốc độ: 2 m/s,7,Thời tiết Thuận Hóa (Tp Huế),
13h  02/02/2026,24°C,"Nhiều mây, không mưa",81.0,Gió đông - tốc độ: 3 m/s,8,Thời tiết Cẩm Thành (Quảng Ngãi),
13h  02/02/2026,28°C,"Mây thay đổi, trời nắng",71.0,Gió đông bắc - tốc độ: 5 m/s,9,Thời tiết Nha Trang (Khánh Hòa),
13h  02/02/2026,27°C,"Mây thay đổi, trời nắng",76.0,Gió đông nam - tốc độ: 5 m/s,10,Thời tiết Phan Thiết (Lâm Đồng),
13h  02/02/2026,27°C,"Ít mây, trời nắng",55.0,Gió đông - tốc độ: 2 m/s,11,Thời tiết Kon Tum (Quảng Ngãi),
13h  02/02/2026,26°C,"Mây thay đổi, trời nắng",57.0,Gió bắc đông bắc - tốc độ: 1 m/s,12,Thời tiết Pleiku (Gia Lai),
13h  02/02/2026,26°C,"Mây thay đổi, trời nắng",59.0,Gió đông đông nam - tốc độ: 5 m/s,13,Thời tiết Buôn Ma Thuột (Đắk Lắk),
13h  02/02/2026,20°C,"Mây thay đổi, trời nắng",68.0,Gió đông - tốc độ: 2 m/s,14,Thời tiết Xuân Hương - Đà Lạt  (Lâm Đồng),
13h  02/02/2026,31°C,"Mây thay đổi, trời nắng",47.0,Gió đông nam - tốc độ: 1 m/s,15,Thời tiết Sài Gòn (Tp Hồ Chí Minh),
13h  02/02/2026,32°C,"Mây thay đổi, trời nắng",39.0,Lặng gió,16,Thời tiết Bình Dương (Tp Hồ Chí Minh),
13h  02/02/2026,19°C,"Nhiều mây, không mưa",80.0,Gió bắc - tốc độ: 3 m/s,17,Thời tiết Hoa Lư (Ninh Bình),
13h  02/02/2026,21°C,"Mây thay đổi, trời nắng",72.0,Gió đông đông nam - tốc độ: 4 m/s,18,Thời tiết Thái Bình (Hưng Yên),
13h  02/02/2026,18°C,"Nhiều mây, không mưa",68.0,Gió bắc tây bắc - tốc độ: 2 m/s,19,Thời tiết Hải Dương (Tp Hải Phòng),
13h  02/02/2026,19°C,"Nhiều mây, không mưa",63.0,Gió tây bắc - tốc độ: 2 m/s,20,Thời tiết Phủ Lý (Ninh Bình),
13h  02/02/2026,30°C,"Nhiều mây, không mưa",52.0,Lặng gió,21,Thời tiết Long An (Tây Ninh),
13h  02/02/2026,30°C,"Nhiều mây, không mưa",53.0,Gió đông đông bắc - tốc độ: 3 m/s,22,Thời tiết Cao Lãnh (Đồng Tháp),
13h  02/02/2026,30°C,"Nhiều mây, không mưa",46.0,Gió đông đông bắc - tốc độ: 2 m/s,23,Thời tiết Mỹ Tho (Đồng Tháp),
13h  02/02/2026,30°C,"Mây thay đổi, trời nắng",49.0,Gió đông đông bắc - tốc độ: 3 m/s,24,Thời tiết Bến Tre (Vĩnh Long),
13h  02/02/2026,30°C,"Nhiều mây, không mưa",53.0,Gió đông bắc - tốc độ: 2 m/s,25,Thời tiết Trà Vinh (Vĩnh Long),
13h  02/02/2026,30°C,"Ít mây, trời nắng",54.0,Gió bắc - tốc độ: 2 m/s,26,Thời tiết Ninh Kiều (Tp Cần Thơ),
13h  02/02/2026,31°C,"Ít mây, trời nắng",48.0,Gió đông đông bắc - tốc độ: 3 m/s,27,Thời tiết Sóc Trăng (Tp Cần Thơ),
13h  02/02/2026,19°C,"Nhiều mây, không mưa",63.0,Gió tây bắc - tốc độ: 2 m/s,28,Thời tiết Hoàn Kiếm (Tp Hà Nội),
13h  02/02/2026,30°C,"Nhiều mây, không mưa",53.0,Gió đông bắc - tốc độ: 5 m/s,29,Thời tiết Bạc Liêu (Cà Mau),
13h  02/02/2026,31°C,"Ít mây, trời nắng",41.0,Gió đông nam - tốc độ: 3 m/s,30,Thời tiết Phước Long (Đồng Nai),
13h  02/02/2026,29°C,"Nhiều mây, không mưa",50.0,Gió đông đông bắc - tốc độ: 1 m/s,31,Thời tiết Vũng Tàu (Tp Hồ Chí Minh),
13h  02/02/2026,33°C,"Ít mây, trời nắng",28.0,Gió đông bắc - tốc độ: 1 m/s,32,Thời tiết Biên Hòa (Đồng Nai),
13h  02/02/2026,19°C,"Nhiều mây, không mưa",63.0,Gió bắc - tốc độ: 2 m/s,33,Thời tiết Phố Hiến (Hưng Yên),
13h  02/02/2026,20°C,"Nhiều mây, không mưa",67.0,Gió tây tây bắc - tốc độ: 3 m/s,34,Thời tiết Nam Định (Ninh Bình),
13h  02/02/2026,34°C,"Mây thay đổi, trời nắng",29.0,Gió bắc - tốc độ: 2 m/s,35,Thời tiết Tây Ninh (Tây Ninh),
13h  02/02/2026,15°C,Có mưa,99.0,Lặng gió,36,Thời tiết Hà Giang (Tuyên Quang),
13h  02/02/2026,18°C,"Nhiều mây, không mưa",81.0,Gió nam - tốc độ: 3 m/s,37,Thời tiết Lào Cai (Lào Cai),
13h  02/02/2026,20°C,"Nhiều mây, không mưa",77.0,Gió nam - tốc độ: 1 m/s,38,Thời tiết Mường Thanh (Điện Biên),
13h  02/02/2026,26°C,"Mây thay đổi, trời nắng",59.0,Gió đông đông bắc - tốc độ: 5 m/s,39,Thời tiết Bắc Gia Nghĩa (Lâm Đồng),
13h  02/02/2026,28°C,"Nhiều mây, không mưa",66.0,Gió đông đông bắc - tốc độ: 3 m/s,41,Thời tiết Rạch Giá (An Giang),
13h  02/02/2026,29°C,"Nhiều mây, không mưa",54.0,Gió đông đông nam - tốc độ: 2 m/s,42,Thời tiết Tân Thành (Cà Mau),
13h  02/02/2026,17°C,"Nhiều mây, không mưa",94.0,Lặng gió,43,Thời tiết Việt Trì (Phú Thọ),
13h  02/02/2026,18°C,"Nhiều mây, không mưa",78.0,Lặng gió,44,Thời tiết Vĩnh Phúc (Phú Thọ),
13h  02/02/2026,15°C,"Nhiều mây, không mưa",84.0,Gió nam đông nam - tốc độ: 2 m/s,45,Thời tiết Tô Hiệu (Sơn La),
13h  02/02/2026,18°C,"Nhiều mây, không mưa",55.0,Gió bắc đông bắc - tốc độ: 1 m/s,46,Thời tiết Bắc Giang (Bắc Ninh),
13h  02/02/2026,20°C,"Nhiều mây, không mưa",56.0,Gió bắc đông bắc - tốc độ: 2 m/s,47,Thời tiết Kinh Bắc (Bắc Ninh),
13h  02/02/2026,18°C,"Mây thay đổi, trời nắng",60.0,Lặng gió,48,Thời tiết Lương Văn Tri (Lạng Sơn),
13h  02/02/2026,15°C,"Nhiều mây, không mưa",81.0,Lặng gió,49,Thời tiết Thục Phán (Cao Bằng),
13h  02/02/2026,16°C,"Nhiều mây, không mưa",73.0,Gió đông - tốc độ: 3 m/s,50,Thời tiết Minh Xuân (Tuyên Quang),
13h  02/02/2026,17°C,"Nhiều mây, không mưa",69.0,Lặng gió,51,Thời tiết Phan Đình Phùng (Thái Nguyên),
13h  02/02/2026,16°C,"Nhiều mây, không mưa",75.0,Gió đông bắc - tốc độ: 2 m/s,52,Thời tiết Bắc Kạn (Thái Nguyên),
13h  02/02/2026,16°C,"Nhiều mây, không mưa",100.0,Gió đông nam - tốc độ: 3 m/s,53,Thời tiết Yên Bái (Lào Cai),
13h  02/02/2026,21°C,"Nhiều mây, không mưa",64.0,Lặng gió,54,Thời tiết Lê Chân (Tp Hải Phòng),
13h  02/02/2026,22°C,Có mưa rào,92.0,Gió bắc - tốc độ: 2 m/s,55,Thời tiết Hải Châu (Tp Đà Nẵng),
13h  02/02/2026,25°C,"Nhiều mây, không mưa",78.0,Gió bắc đông bắc - tốc độ: 2 m/s,56,Thời tiết Quy Nhơn (Gia Lai),
13h  02/02/2026,30°C,"Ít mây, trời nắng",60.0,Lặng gió,57,Thời tiết Long Châu (Vĩnh Long),
13h  02/02/2026,30°C,"Ít mây, trời nắng",60.0,Gió đông bắc - tốc độ: 2 m/s,58,Thời tiết Long Xuyên (An Giang),
13h  02/02/2026,24°C,"Nhiều mây, không mưa",94.0,Gió bắc - tốc độ: 3 m/s,59,Thời tiết Tuy Hòa (Đắk Lắk),
13h  02/02/2026,29°C,"Ít mây, trời nắng",57.0,Gió đông bắc - tốc độ: 8 m/s,60,Thời tiết Phan Rang (Khánh Hòa),
13h  02/02/2026,21°C,"Nhiều mây, không mưa",67.0,Gió đông đông bắc - tốc độ: 4 m/s,61,Thời tiết Hạc Thành (Thanh Hóa),
13h  02/02/2026,21°C,Có mưa,98.0,Gió đông đông bắc - tốc độ: 1 m/s,62,Thời tiết Tam Kỳ (Tp Đà Nẵng),
13h  02/02/2026,21°C,"Ít mây, trời nắng",61.0,Gió nam - tốc độ: 2 m/s,63,Thời tiết Hạ Long (Quảng Ninh),
13h  02/02/2026,14°C,"Nhiều mây, không mưa",92.0,Gió đông nam - tốc độ: 4 m/s,64,Thời tiết Tân Phong (Lai Châu),
16h  02/02/2026,18°C,"Nhiều mây, không mưa",77.0,Gió đông bắc - tốc độ: 1 m/s,2,Thời tiết Hòa Bình (Phú Thọ),
16h  02/02/2026,18°C,"Nhiều mây, không mưa",91.0,Gió đông bắc - tốc độ: 1 m/s,3,Thời tiết Trường Vinh (Nghệ An),
16h  02/02/2026,19°C,Có mưa,95.0,Gió bắc tây bắc - tốc độ: 2 m/s,4,Thời tiết Thành Sen (Hà Tĩnh),
16h  02/02/2026,21°C,"Nhiều mây, không mưa",88.0,Gió bắc đông bắc - tốc độ: 4 m/s,5,Thời tiết Đồng Hới (Quảng Trị),
16h  02/02/2026,22°C,"Nhiều mây, không mưa",86.0,Gió đông bắc - tốc độ: 3 m/s,6,Thời tiết Quảng Trị (Quảng Trị),
16h  02/02/2026,22°C,"Nhiều mây, không mưa",91.0,Gió đông đông bắc - tốc độ: 3 m/s,7,Thời tiết Thuận Hóa (Tp Huế),
16h  02/02/2026,24°C,Có mưa,84.0,Gió đông đông bắc - tốc độ: 1 m/s,8,Thời tiết Cẩm Thành (Quảng Ngãi),
16h  02/02/2026,25°C,"Nhiều mây, không mưa",91.0,Gió bắc đông bắc - tốc độ: 5 m/s,9,Thời tiết Nha Trang (Khánh Hòa),
16h  02/02/2026,27°C,"Nhiều mây, không mưa",74.0,Gió đông nam - tốc độ: 5 m/s,10,Thời tiết Phan Thiết (Lâm Đồng),
16h  02/02/2026,26°C,"Mây thay đổi, trời nắng",57.0,Gió đông - tốc độ: 4 m/s,12,Thời tiết Pleiku (Gia Lai),
16h  02/02/2026,25°C,"Mây thay đổi, trời nắng",70.0,Gió đông - tốc độ: 7 m/s,13,Thời tiết Buôn Ma Thuột (Đắk Lắk),
16h  02/02/2026,20°C,"Mây thay đổi, trời nắng",68.0,Gió đông đông bắc - tốc độ: 2 m/s,14,Thời tiết Xuân Hương - Đà Lạt  (Lâm Đồng),
16h  02/02/2026,31°C,"Ít mây, trời nắng",51.0,Gió đông nam - tốc độ: 2 m/s,15,Thời tiết Sài Gòn (Tp Hồ Chí Minh),
16h  02/02/2026,33°C,"Ít mây, trời nắng",36.0,Lặng gió,16,Thời tiết Bình Dương (Tp Hồ Chí Minh),
16h  02/02/2026,20°C,"Ít mây, trời nắng",64.0,Gió tây bắc - tốc độ: 3 m/s,17,Thời tiết Hoa Lư (Ninh Bình),
16h  02/02/2026,21°C,"Ít mây, trời nắng",65.0,Gió tây bắc - tốc độ: 3 m/s,18,Thời tiết Thái Bình (Hưng Yên),
16h  02/02/2026,19°C,"Nhiều mây, không mưa",65.0,Gió tây bắc - tốc độ: 3 m/s,19,Thời tiết Hải Dương (Tp Hải Phòng),
16h  02/02/2026,20°C,"Ít mây, trời nắng",60.0,Gió bắc tây bắc - tốc độ: 2 m/s,20,Thời tiết Phủ Lý (Ninh Bình),
16h  02/02/2026,31°C,"Nhiều mây, không mưa",47.0,Lặng gió,21,Thời tiết Long An (Tây Ninh),
16h  02/02/2026,31°C,"Nhiều mây, không mưa",48.0,Gió đông đông bắc - tốc độ: 2 m/s,22,Thời tiết Cao Lãnh (Đồng Tháp),
16h  02/02/2026,29°C,"Nhiều mây, không mưa",46.0,Gió đông nam - tốc độ: 4 m/s,23,Thời tiết Mỹ Tho (Đồng Tháp),
16h  02/02/2026,28°C,"Mây thay đổi, trời nắng",65.0,Gió đông nam - tốc độ: 3 m/s,24,Thời tiết Bến Tre (Vĩnh Long),
16h  02/02/2026,29°C,"Nhiều mây, không mưa",51.0,Gió đông bắc - tốc độ: 2 m/s,25,Thời tiết Trà Vinh (Vĩnh Long),
16h  02/02/2026,31°C,"Ít mây, trời nắng",49.0,Gió đông đông bắc - tốc độ: 1 m/s,26,Thời tiết Ninh Kiều (Tp Cần Thơ),
16h  02/02/2026,30°C,"Mây thay đổi, trời nắng",47.0,Gió đông nam - tốc độ: 1 m/s,27,Thời tiết Sóc Trăng (Tp Cần Thơ),
16h  02/02/2026,19°C,"Nhiều mây, không mưa",65.0,Gió đông bắc - tốc độ: 2 m/s,28,Thời tiết Hoàn Kiếm (Tp Hà Nội),
16h  02/02/2026,29°C,"Nhiều mây, không mưa",53.0,Lặng gió,29,Thời tiết Bạc Liêu (Cà Mau),
16h  02/02/2026,28°C,"Nhiều mây, không mưa",63.0,Gió đông - tốc độ: 2 m/s,31,Thời tiết Vũng Tàu (Tp Hồ Chí Minh),
16h  02/02/2026,20°C,"Mây thay đổi, trời nắng",58.0,Gió bắc - tốc độ: 2 m/s,33,Thời tiết Phố Hiến (Hưng Yên),
16h  02/02/2026,21°C,"Ít mây, trời nắng",62.0,Gió tây tây bắc - tốc độ: 2 m/s,34,Thời tiết Nam Định (Ninh Bình),
16h  02/02/2026,34°C,"Mây thay đổi, trời nắng",30.0,Gió bắc - tốc độ: 2 m/s,35,Thời tiết Tây Ninh (Tây Ninh),
16h  02/02/2026,15°C,Có mưa,98.0,Lặng gió,36,Thời tiết Hà Giang (Tuyên Quang),
16h  02/02/2026,17°C,"Nhiều mây, không mưa",82.0,Gió đông nam - tốc độ: 3 m/s,37,Thời tiết Lào Cai (Lào Cai),
16h  02/02/2026,21°C,"Nhiều mây, không mưa",72.0,Lặng gió,38,Thời tiết Mường Thanh (Điện Biên),
16h  02/02/2026,27°C,"Mây thay đổi, trời nắng",56.0,Gió đông bắc - tốc độ: 4 m/s,39,Thời tiết Bắc Gia Nghĩa (Lâm Đồng),
16h  02/02/2026,30°C,"Nhiều mây, không mưa",52.0,Gió bắc đông bắc - tốc độ: 3 m/s,41,Thời tiết Rạch Giá (An Giang),
16h  02/02/2026,29°C,"Nhiều mây, không mưa",59.0,Gió tây nam - tốc độ: 2 m/s,42,Thời tiết Tân Thành (Cà Mau),
16h  02/02/2026,18°C,"Nhiều mây, không mưa",82.0,Lặng gió,44,Thời tiết Vĩnh Phúc (Phú Thọ),
16h  02/02/2026,15°C,"Nhiều mây, không mưa",84.0,Gió đông nam - tốc độ: 1 m/s,45,Thời tiết Tô Hiệu (Sơn La),
16h  02/02/2026,20°C,"Nhiều mây, không mưa",52.0,Gió bắc tây bắc - tốc độ: 1 m/s,46,Thời tiết Bắc Giang (Bắc Ninh),
16h  02/02/2026,19°C,"Mây thay đổi, trời nắng",64.0,Gió tây bắc - tốc độ: 2 m/s,47,Thời tiết Kinh Bắc (Bắc Ninh),
16h  02/02/2026,19°C,"Mây thay đổi, trời nắng",61.0,Lặng gió,48,Thời tiết Lương Văn Tri (Lạng Sơn),
16h  02/02/2026,16°C,"Nhiều mây, không mưa",79.0,Gió nam tây nam - tốc độ: 1 m/s,49,Thời tiết Thục Phán (Cao Bằng),
16h  02/02/2026,17°C,"Nhiều mây, không mưa",80.0,Lặng gió,50,Thời tiết Minh Xuân (Tuyên Quang),
16h  02/02/2026,17°C,"Nhiều mây, không mưa",71.0,Gió bắc - tốc độ: 1 m/s,51,Thời tiết Phan Đình Phùng (Thái Nguyên),
16h  02/02/2026,16°C,"Nhiều mây, không mưa",75.0,Gió bắc - tốc độ: 1 m/s,52,Thời tiết Bắc Kạn (Thái Nguyên),
16h  02/02/2026,15°C,"Nhiều mây, không mưa",100.0,Gió đông nam - tốc độ: 1 m/s,53,Thời tiết Yên Bái (Lào Cai),
16h  02/02/2026,21°C,"Mây thay đổi, trời nắng",65.0,Gió tây bắc - tốc độ: 2 m/s,54,Thời tiết Lê Chân (Tp Hải Phòng),
16h  02/02/2026,23°C,"Nhiều mây, không mưa",82.0,Gió đông bắc - tốc độ: 3 m/s,55,Thời tiết Hải Châu (Tp Đà Nẵng),
16h  02/02/2026,23°C,Có mưa rào,85.0,Lặng gió,56,Thời tiết Quy Nhơn (Gia Lai),
16h  02/02/2026,30°C,"Nhiều mây, không mưa",55.0,Lặng gió,57,Thời tiết Long Châu (Vĩnh Long),
16h  02/02/2026,31°C,"Ít mây, trời nắng",58.0,Lặng gió,58,Thời tiết Long Xuyên (An Giang),
16h  02/02/2026,24°C,"Nhiều mây, không mưa",88.0,Gió bắc - tốc độ: 4 m/s,59,Thời tiết Tuy Hòa (Đắk Lắk),
16h  02/02/2026,26°C,"Nhiều mây, không mưa",72.0,Gió đông bắc - tốc độ: 10 m/s,60,Thời tiết Phan Rang (Khánh Hòa),
16h  02/02/2026,21°C,"Nhiều mây, không mưa",65.0,Gió đông - tốc độ: 2 m/s,61,Thời tiết Hạc Thành (Thanh Hóa),
16h  02/02/2026,23°C,"Nhiều mây, không mưa",90.0,Gió đông bắc - tốc độ: 3 m/s,62,Thời tiết Tam Kỳ (Tp Đà Nẵng),
16h  02/02/2026,20°C,"Ít mây, trời nắng",60.0,Gió nam - tốc độ: 3 m/s,63,Thời tiết Hạ Long (Quảng Ninh),
16h  02/02/2026,15°C,"Nhiều mây, không mưa",86.0,Gió nam đông nam - tốc độ: 4 m/s,64,Thời tiết Tân Phong (Lai Châu),
19h  02/02/2026,17°C,Đêm nhiều mây,89.0,Lặng gió,2,Thời tiết Hòa Bình (Phú Thọ),
19h  02/02/2026,18°C,"Nhiều mây, không mưa",84.0,Gió đông đông bắc - tốc độ: 1 m/s,3,Thời tiết Trường Vinh (Nghệ An),
19h  02/02/2026,18°C,Có mưa,96.0,Gió bắc tây bắc - tốc độ: 3 m/s,4,Thời tiết Thành Sen (Hà Tĩnh),
19h  02/02/2026,19°C,Có mưa,95.0,Gió bắc tây bắc - tốc độ: 2 m/s,5,Thời tiết Đồng Hới (Quảng Trị),
19h  02/02/2026,22°C,"Nhiều mây, không mưa",92.0,Gió bắc đông bắc - tốc độ: 2 m/s,6,Thời tiết Quảng Trị (Quảng Trị),
19h  02/02/2026,22°C,"Nhiều mây, không mưa",89.0,Gió đông - tốc độ: 2 m/s,7,Thời tiết Thuận Hóa (Tp Huế),
19h  02/02/2026,23°C,"Nhiều mây, không mưa",85.0,Gió đông bắc - tốc độ: 3 m/s,8,Thời tiết Cẩm Thành (Quảng Ngãi),
19h  02/02/2026,25°C,"Nhiều mây, không mưa",88.0,Gió bắc đông bắc - tốc độ: 6 m/s,9,Thời tiết Nha Trang (Khánh Hòa),
19h  02/02/2026,26°C,Đêm nhiều mây,81.0,Gió đông đông nam - tốc độ: 7 m/s,10,Thời tiết Phan Thiết (Lâm Đồng),
19h  02/02/2026,22°C,Đêm có mây,70.0,Gió đông bắc - tốc độ: 1 m/s,11,Thời tiết Kon Tum (Quảng Ngãi),
19h  02/02/2026,19°C,Đêm có mây,81.0,Gió đông - tốc độ: 4 m/s,12,Thời tiết Pleiku (Gia Lai),
19h  02/02/2026,21°C,Đêm nhiều mây,90.0,Gió đông - tốc độ: 8 m/s,13,Thời tiết Buôn Ma Thuột (Đắk Lắk),
19h  02/02/2026,16°C,Đêm có mây,88.0,Gió đông bắc - tốc độ: 1 m/s,14,Thời tiết Xuân Hương - Đà Lạt  (Lâm Đồng),
19h  02/02/2026,26°C,Đêm có mây,74.0,Lặng gió,15,Thời tiết Sài Gòn (Tp Hồ Chí Minh),
19h  02/02/2026,28°C,Đêm có mây,63.0,Gió tây nam - tốc độ: 2 m/s,16,Thời tiết Bình Dương (Tp Hồ Chí Minh),
19h  02/02/2026,18°C,Đêm nhiều mây,74.0,Gió bắc - tốc độ: 1 m/s,17,Thời tiết Hoa Lư (Ninh Bình),
19h  02/02/2026,19°C,Đêm nhiều mây,74.0,Gió tây bắc - tốc độ: 3 m/s,18,Thời tiết Thái Bình (Hưng Yên),
19h  02/02/2026,16°C,Đêm có mây,79.0,Gió tây tây bắc - tốc độ: 3 m/s,19,Thời tiết Hải Dương (Tp Hải Phòng),
19h  02/02/2026,18°C,Đêm có mây,69.0,Gió bắc đông bắc - tốc độ: 2 m/s,20,Thời tiết Phủ Lý (Ninh Bình),
19h  02/02/2026,27°C,Đêm nhiều mây,64.0,Gió đông nam - tốc độ: 2 m/s,21,Thời tiết Long An (Tây Ninh),
19h  02/02/2026,28°C,Đêm nhiều mây,64.0,Gió đông đông nam - tốc độ: 2 m/s,22,Thời tiết Cao Lãnh (Đồng Tháp),
19h  02/02/2026,25°C,Đêm nhiều mây,73.0,Gió đông nam - tốc độ: 3 m/s,23,Thời tiết Mỹ Tho (Đồng Tháp),
19h  02/02/2026,25°C,Đêm nhiều mây,83.0,Gió đông đông nam - tốc độ: 2 m/s,24,Thời tiết Bến Tre (Vĩnh Long),
19h  02/02/2026,25°C,Đêm nhiều mây,73.0,Lặng gió,25,Thời tiết Trà Vinh (Vĩnh Long),
19h  02/02/2026,27°C,Đêm nhiều mây,63.0,Gió đông nam - tốc độ: 1 m/s,26,Thời tiết Ninh Kiều (Tp Cần Thơ),
19h  02/02/2026,26°C,Đêm nhiều mây,72.0,Gió đông nam - tốc độ: 1 m/s,27,Thời tiết Sóc Trăng (Tp Cần Thơ),
19h  02/02/2026,17°C,Đêm nhiều mây,86.0,Gió bắc tây bắc - tốc độ: 1 m/s,28,Thời tiết Hoàn Kiếm (Tp Hà Nội),
19h  02/02/2026,26°C,Đêm nhiều mây,74.0,Lặng gió,29,Thời tiết Bạc Liêu (Cà Mau),
19h  02/02/2026,28°C,Đêm nhiều mây,52.0,Gió đông bắc - tốc độ: 2 m/s,30,Thời tiết Phước Long (Đồng Nai),
19h  02/02/2026,26°C,Đêm nhiều mây,78.0,Gió đông đông nam - tốc độ: 2 m/s,31,Thời tiết Vũng Tàu (Tp Hồ Chí Minh),
19h  02/02/2026,28°C,Đêm nhiều mây,54.0,Gió đông nam - tốc độ: 2 m/s,32,Thời tiết Biên Hòa (Đồng Nai),
19h  02/02/2026,17°C,Đêm có mây,75.0,Gió bắc - tốc độ: 1 m/s,33,Thời tiết Phố Hiến (Hưng Yên),
19h  02/02/2026,18°C,Đêm nhiều mây,70.0,Gió tây bắc - tốc độ: 2 m/s,34,Thời tiết Nam Định (Ninh Bình),
19h  02/02/2026,29°C,Đêm nhiều mây,44.0,Gió tây bắc - tốc độ: 1 m/s,35,Thời tiết Tây Ninh (Tây Ninh),
19h  02/02/2026,15°C,"Nhiều mây, không mưa",98.0,Lặng gió,36,Thời tiết Hà Giang (Tuyên Quang),
19h  02/02/2026,16°C,Đêm nhiều mây,87.0,Gió nam - tốc độ: 3 m/s,37,Thời tiết Lào Cai (Lào Cai),
19h  02/02/2026,20°C,Đêm nhiều mây,77.0,Gió bắc - tốc độ: 1 m/s,38,Thời tiết Mường Thanh (Điện Biên),
19h  02/02/2026,22°C,Đêm nhiều mây,80.0,Gió đông bắc - tốc độ: 8 m/s,39,Thời tiết Bắc Gia Nghĩa (Lâm Đồng),
